Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
11205969,1,96
11205972,1,96
11208028,1,96
11208028,2,98
11208029,1,96
11208029,2,96
11208030,1,8
11208030,2,96
11208038,2,8
11208041,1,96
11208041,2,96
11208043,1,96
11208043,2,96
11208044,1,96
11208044,2,96
11208044,3,96
11209904,1,96
11209904,2,96
11209906,1,96
11209906,2,96
11209907,1,98
11209907,2,96
11210421,1,99
11210421,2,96
11210421,3,96
11210422,2,8
11210886,1,96
11210886,2,96
11211943,1,96
11216688,1,96
11216688,2,96
11216700,1,99
11216700,2,99
11216701,1,96
11216701,2,96
11216702,2,8
11216704,1,96
11216705,1,96
11216705,2,96
11216705,3,96
11216709,1,96
11216709,2,96
11216710,1,99
11216710,2,99
11216710,3,99
11216712,1,96
11216713,1,99
11216713,2,99
11216714,1,96
11216714,2,96
11216715,1,96
11216715,3,96
11216716,1,99
11216716,2,99
11216717,1,96
11216720,1,99
11216720,2,99
11216724,1,96
11216724,2,99
11216765,1,96
11216765,2,96
11216766,1,8
11216766,2,98
11216768,1,96
11216768,2,99
11216771,1,99
11216771,2,99
11216775,1,99
11216775,2,99
11216782,1,96
11216782,2,96
11216783,1,96
11216783,2,96
11216785,1,96
